pdtsc_135_3.04.t##7.3	Oni <<verb:jeli>> <<prep:s>> rodinou <<f%MEANS:škodovkou>> 1203 , to je ta bývalá sanitka , a v té byli jako celá rodina - má dvě děti . 	ACMP	community
wsj0449.cz.t##48.30	Avšak mnohem menší společnost spravující investiční fond , jednotka USAA Investment Management Co . společnosti USAA ze San Antonia ve státě Texas , uvedla , že informovala devět celostátních makléřských firem o tom , že <<prep:s>> <<f%REG:nimi>> <<verb:ukončí>> obchody , nezastaví - li obchodování s indexovými arbitrážemi . 	ACMP	community	OTHER	other
pdtsc_087_3.03.t##30.19	Jediní jsme měli ve studni trochu vody , ale ta byla červená , rezavá , takže prát a <<verb:vařit>> se <<prep:s>> <<f%MEANS:ní>> nedalo . 	MEANS	material	MEANS	tool
ln94207_82.t##18.1	Špinaví a zahalení v hadrech <<verb:odnášejí>> tito nešťastníci <<prep:s>> <<f%ACMP:sebou>> jen to , co mohli zachránit ze sutin a popela . 	MANN	idiom
lnd94103_085.t##3.1	A vy náhle <<prep:s>> <<f%ACMP:překvapením>> <<verb:zjistíte>> , že veškeré dosavadní argumenty , proč není vhodné chovat psa v bytě , jsou vlastně naprosto nepřesvědčivé a uměle vykonstruované . 	MANN	of-event
pdtsc_049_3.08.t##27.14	Učila jsem jenom dva roky , pak jsem byla požádána , abych šla <<verb:pracovat>> <<prep:s>> <<f%ACMP:dětmi>> na úseku pionýrské organizace . 	MEANS	material
wsj1874.cz.t##58.1	Hypoteční ceniny <<verb:zakončily>> po lehkém prodeji <<prep:s>> malou <<f%ACMP:změnou>> . 	MANN	of-result
pdtsc_110_2.00.t##23.1	<<verb:Dostali>> jsme se <<prep:s>> tím <<f%MEANS:vlakem>> až do městečka , které se jmenovalo Georgiyevsk . 	MEANS	transport
mf920925_120.t##48.5	Jsem příliš mladý na to , abych <<verb:žil>> <<prep:se>> založenýma <<f%ACMP:rukama>> . 	MANN	of-event	OTHER	other
pdtsc_012_1.00.t##22.5	Vězni sotva chodili a <<verb:vytahovali>> <<prep:s>> <<f%ACMP:námahou>> nohy z toho bahna . 	MANN	of-event
cmpr9413_011.t##14.1	Článek o příjemné vinárně jsem si <<verb:přečetla>> <<prep:s>> velkou <<f%ACMP:chutí>> . 	MANN	of-event
pdtsc_142_3.00.t##41.1	<<verb:Jezdíte>> <<prep:s>> <<f%ACMP:Klubem>> turistů často na výlety ? 	MEANS	mediator	ACMP	community
faust_2010_07_jh_07.t##39.1	<<verb:udělala>> druhou zkoušku <<prep:s>> perfektním <<f%RESL:skóre>> 	MANN	of-result
ln94205_106.t##4.1	<<prep:S>> blížícím se <<f%REG:koncertem>> Pink Floyd na Strahově se v rámci reklamní kampaně pořádající agentury <<verb:objevila>> celá řada aktivit , jež intenzitou předčily vše , co až dosud bylo u nás v souvislosti s jakýmkoliv koncertem zorganizováno . 	COND	progressively
pdtsc_148_3.10.t##4.1	<<verb:Nefotila>> jsem se <<prep:s>> <<f%ACMP:nimi>> . 	ACMP	community
wsj2034.cz.t##50.14	Obyvatelé měst je milují , protože se hladce pohybují v silničním provozu , snadno přeskakují obrubníky a <<verb:projíždějí>> sklem na silnici <<prep:s>> mnohem menším <<f%ACMP:počtem>> proražených pneumatik než závodní kola . 	MANN	of-result
ln94203_71.t##30.3	Důležité je , že po celou dobu se Arafat do sporu <<verb:nezapojil>> - <<prep:se>> stejně mlčenlivým <<f%ACMP:realismem>> , s jakým izraelští politici přehlížejí zmínky o palestinském státu . 	CPR	compared	CIRC	side-effect
wsj1831.cz.t##5.6	Avšak její vášnivost začíná i <<verb:končí>> <<prep:s>> <<f%TPAR:hudbou>> . 	COND	progressively
wsj2108.cz.t##9.37	Když tedy pan Greve naznačuje , byť žertem , že Zákon o čistotě vod zakazuje přípravu skotské s vodou , konáte tím veřejnosti medvědí službu ; vaši čtenáři , kteří whisky popíjejí , by se mohli domnívat , že je chrání jen náhoda nebo přehlédnutí , když se v noci <<verb:krčí>> <<prep:se>> svými <<f%ACMP:skotskými>> s vodou při pomyšlení , že na jejich dveře zabuší zarostlá pěst ze Sierra Clubu . 	CIRC	side-effect	MANN	of-agent
wsj2372.cz.t##58.1	- <<prep:s>> <<f%MANN:účinností>> od příštího roku by <<verb:změnily>> vybírání spotřební daně z benzínu ze čtrnáctidenního na týdenní . 	TSIN	validity
wsj0604.cz.t##15.6	V roce 1988 společnost Kidder <<prep:s>> <<f%EXT:bídou>> <<verb:dosáhla>> zisku 46 milionů dolarů , a to především díky velkým omezením nákladů . 	EXT	other		
ln95049_134.t##8.5	A <<prep:s>> 22.56 <<f%ACMP:procenty>> <<verb:máme>> v Maďarsku i největší podíl na trhu , " řekl A . Barčák . 	MANN	of-event	CIRC	condition
ln95047_067.t##4.1	Talibán , který za šest let ovládl třetinu afghánského území , <<verb:přichází>> <<prep:s>> <<f%ACMP:požadavkem>> vytvořit islámský stát a odzbrojit všechny válčící milice . 	MANN	of-agent	CIRC	side-effect
wsj0302.cz.t##3.15	Oznámení přichází po několika prohlášeních od vládních úředníků , že vláda urychlí zrušení daně , jejíž pád byl původně <<verb:plánován>> <<prep:se>> <<f%TPAR:spuštěním>> jednotného vnitřního trhu v Evropském Společenství na konci roku 1992 . 	COND	relation
pdtsc_034_2.03.t##13.2	Ovšem potom nás <<verb:vzal>> <<prep:s>> <<f%DIR3:sebou>> do koňského špitálu , tam už jsme nemohli bydlet . 	MANN	idiom
pdtsc_092_2.07.t##33.1	Kdo všechno <<prep:s>> <<f%ACMP:vámi>> <<verb:jel>> ? 	ACMP	community
pdtsc_057_2.00.t##48.15	Je to na Velikonoce , kdy jsme , jak se říká , chodili koledovat a <<verb:rachtat>> <<prep:s>> <<f%MEANS:řehtačkami>> . 	MEANS	tool
mf930713_030.t##15.12	Sloupem naší reprezentace se podle očekávání Pollert nestal , byť jeho způsob jízdy , lehký , klidný , a v rychlosti zcela nedostižný , lze <<prep:s>> jistou <<f%ACMP:mírou>> nadsázky <<verb:označit>> za geniální . 	OTHER	other		
pdtsc_034_2.03.t##41.5	Dlouho jsme čekali , až nás <<prep:s>> <<f%MANN:sebou>> <<verb:vzali>> nějací Italové v náklaďáku . 	MANN	idiom
ln95048_035.t##1.13	Petr Lébl ( nar . 1965 ) vstoupil do českého divadla velmi razantně už v roce 1985 , kdy <<prep:s>> pražským amatérským <<f%ACMP:souborem>> DOPRAPO <<verb:uvedl>> Vonnegutovu Grotesku . 	ACMP	community	ACMP	association
lnd94103_122.t##13.2	<<prep:S>> <<f%ACMP:vedením>> <<verb:odešlo>> i sebevědomí hráčů , upadli jsme do starých chyb a do kabin na první přestávku už odcházeli s mankem . 	COND	relation
pdtsc_044_2.08.t##49.1	On <<prep:s>> nějakými <<f%ACMP:kamarády>> trošku <<verb:zlobil>> . 	ACMP	community
pdtsc_132_2.06.t##48.1	<<verb:Měli>> jsme <<prep:s>> <<f%LOC:sebou>> mladšího vnuka . 	ACMP	community
pdtsc_074_3.01.t##47.7	Jinak jsme chodili na výlety , hodně jsme <<prep:s>> <<f%ACMP:nimi>> <<verb:jezdili>> do přírody . 	ACMP	community
ln94205_18.t##9.1	Dovážené rukavice <<verb:šije>> asijský výrobce <<prep:s>> třetinovými mzdovými a 70 procentními výrobními <<f%ACMP:náklady>> proti tuzemskému výrobci . 	CPR	compared
wsj0218.cz.t##1.2	Hani Zayadi byl <<verb:jmenován>> prezidentem a generálním ředitelem tohoto řetězce obchodních domů s finančními problémy <<prep:s>> <<f%RESL:účinností>> od 15 . listopadu , a nahradí tak Franka Robertsona , který odchází předčasně do důchodu . 	TSIN	validity
ln94206_98.t##5.25	Romeo , Julie , Merkucio , Tybalt a další představitelé veronské mládeže jsou v Töpferově pojetí opravdu ještě dětmi ( podobně jako ve slavném Zefirelliho filmu ) a dosah svých činů si <<verb:uvědomují>> až <<prep:se>> <<f%TWHEN:zpožděním>> . 	MANN	of-event	OTHER	other
wsj2375.cz.t##8.1	Hodnotící společnost <<verb:uvedla>> , že " znepokojivý diverzifikační záznam v oblasti obligací " byl jednou příčinou snížení ohodnocení , <<prep:s>> <<f%ACMP:odkazem>> na potíže v dceřiné společnosti L . F . Rothschild a na možný prodej dalších filiálek . 	CIRC	side-effect
pdtsc_104_3.09.t##4.1	Všechno jsme museli <<verb:obejít>> <<prep:se>> <<f%REG:svatbami>> . 	TWHEN	simultaneously
lnd94103_087.t##113.1	<<verb:Uměl>> jsem to i <<prep:s>> <<f%MEANS:protézou>> . 	MEANS	tool
wsj1154.cz.t##14.9	Za normálních okolností si Violetta může jít po svých , aniž by přemítala nad tím , jestli se <<verb:pohybuje>> <<prep:se>> stejnou <<f%MANN:graciozností>> jako kulisy . 	MANN	of-event
ln95049_036.t##18.18	" Všechny si chtějí Martinu otestovat , nevybíráme si , kdo přijde první , <<prep:s>> <<f%ACMP:tím>> <<verb:trénujeme>> , " říká maminka a trenérka v jedné osobě . 	ACMP	community
pdtsc_018_1.01.t##42.9	Na cestování dvakrát nejsem , a protože <<verb:mám>> potíže nejvíc <<prep:s>> <<f%REG:močovodem>> , jezdím většinou vlakem . 	REG	regard
pdtsc_036_2.01.t##24.9	Odešel a přišel za dvě hodiny a <<verb:odvedl>> mě <<prep:s>> <<f%MANN:sebou>> . 	MANN	idiom
pdtsc_061_3.01.t##35.17	Uměl hrát asi na sedm nástrojů , což nám předváděl do vysokého věku , kdy nám byl schopný <<verb:předvést>> <<prep:s>> <<f%MEANS:kytarou>> i Beatles . 	MEANS	tool
ln94206_75.t##5.1	<<verb:Uvedla>> to včera agentura Interfax <<prep:s>> <<f%ACMP:odvoláním>> na neoficiální kompetentní zdroje . 	CIRC	side-effect
pdtsc_073_3.09.t##1.5	Dostal cukrovku , pak <<verb:měl>> něco <<prep:s>> <<f%REG:ledvinami>> . 	REG	regard
ln95047_088.t##5.21	Řekl , že obžalované v roce 1992 zapůjčil svůj kufříkový psací stroj , který loni po dovolené našel doma poškozený tak , že se <<prep:s>> <<f%MEANS:ním>> nedalo <<verb:psát>> . 	MEANS	tool
wsj2153.cz.t##9.1	Kdysi usedlý ocelářský průmysl se teď <<verb:obrátí>> vzhůru nohama <<prep:s>> technologickou <<f%TPAR:revolucí>> devadesátých let . 	COND	progressively
ln94210_16.t##15.5	Své věřitele , mezi něž <<verb:patří>> <<prep:s>> 50 <<f%ACMP:miliony>> korun především stát , hodlá Tesla uspokojit prostředky získanými z prodeje nemovitostí a prodeje akcií svých dceřiných společností , které všechny vykazují zisk . 	MANN	of-agent	COND	because
wsj2276.cz.t##54.1	O deset minut později <<verb:dosáhla>> hodnota Dow - Jonesova indexu spodní hranice <<prep:s>> <<f%ACMP:poklesem>> o 63.52 bodu , tedy dalších 2.5 % . 	COND	progressively
pdtsc_040_1.01.t##5.1	Ti taky dohromady <<prep:s>> <<f%ACMP:námi>> <<verb:zemřeli>> , protože to byl mor . 	ACMP	community
wsj0118.cz.t##143.1	Velký investor <<prep:s>> velkou <<f%MOD:pravděpodobností>> <<verb:způsobí>> , že ve chvíli , kdy své termínové obchody prodá , termínové trhy poklesnou . 	MOD	mod		
wsj1962.cz.t##21.14	Když akcie klesne pod realizační cenu prodejní opce , investor jednoduše prodá akcie se ztrátou a současně <<verb:prodá>> prodejní opci <<prep:se>> <<f%RESL:ziskem>> . 	MANN	of-result
ln95049_126.t##27.1	Na trzích zlata se v uplynulém týdnu <<prep:s>> <<f%MANN:jistotou>> <<verb:očekával>> útok na hranici 380 USD za unci po vzestupu v předcházejících dnech . 	MOD	mod		
wsj1411.cz.t##37.1	<<prep:S>> přicházejícími novými <<f%TPAR:dny>> tohoto sportu se Jerral Jones <<verb:domnívá>> , že takový luxus nemá na podobném místě uplatnění . 	COND	progressively
wsj2450.cz.t##10.1	<<prep:S>> <<f%ACMP:odkazem>> na to , že třetí čtvrtletí je pro hliníkový průmysl obvykle pomalejší , pan Atwell dále <<verb:uvedl>> , že " třetí čtvrtletí pro ně stejně nikdy nebylo žádným trhákem . " 	CIRC	side-effect
pdtsc_038_1.01.t##36.11	Zajímá mě , co byste rád vzkázal svým vnoučatům , aby dokázali <<verb:žít>> <<prep:s>> takovým <<f%ACMP:optimismem>> , s jakým jste všechno překonával vy . 	MANN	of-event
wsj0934.cz.t##14.4	<<prep:S>> <<f%ACMP:více>> než 300 miliardami rublů na spořicích účtech , které téměř není za co utratit , si sovětští spotřebitelé <<verb:stěžují>> na nehorázné ceny za takové zboží na černém trhu - ale stejně ho kupují . 	MANN	of-agent	CIRC	condition
wsj0349.cz.t##40.6	Phelan jen s obtížemi přesvědčoval veřejnost , že newyorská burza to <<prep:s>> <<f%REG:omezováním>> nestability <<verb:myslí>> vážně , zejména když se burze zjevně zamlouvá role útulku pro 200 miliard dolarů ve fondech akciových indexů , které nakupováním obrovských košů akcií kopírují oblíbené burzovní indexy , jako je Standard & Poor ' s 500 , a které občas využívají programové obchodování . 	REG	regard
pdtsc_147_3.04.t##11.1	Ano , <<verb:jely>> jsme <<prep:s>> cestovní <<f%MEANS:kanceláří>> . 	MEANS	mediator
pdtsc_064_2.09.t##41.6	Dost dlouho marodil , takže dcera se mu musela <<verb:věnovat>> <<prep:s>> <<f%REG:učením>> . 	REG	regard
ln94205_9.t##14.2	Druhou příčku <<verb:zaujala>> značka Nestlé <<prep:se>> 27 <<f%ACMP:procenty>> příznivců a třetí nejlépe hodnocenou značkou je Milka , pro kterou se vyjádřilo 24 procent dotázaných . 	MANN	of-agent	CIRC	side-effect
wsj1154.cz.t##16.9	Když člověk viděl všechny ty miliony v pohybu , ulevilo se mi , že se Edita Gruberová <<prep:se>> svou <<f%CAUS:nemotorností>> omylem <<verb:nezamotala>> do záclony . 	MANN	of-agent
ln94203_82.t##4.1	<<prep:S>> <<f%ACMP:napětím>> budeme <<verb:sledovat>> , jak tento boj dopadne - zvláště koncem roku , kdy může být druhá z pražských operních scén zcela odstavena od dosavadních , byť stejně nepostačujících dotací . 	MANN	of-event
mf930713_152.t##3.1	Izrael a Organizace pro osvobození Palestiny <<verb:udržují>> tajné kontakty na vysoké úrovni <<prep:s>> <<f%AIM:cílem>> dostat ze slepé uličky dvacet měsíců trvající izraelsko - palestinské mírové rozhovory . 	AIM	intent
ln94211_87.t##4.1	Na malém travnatém plácku <<verb:hrála>> <<prep:s>> velkým <<f%ACMP:zaujetím>> skupinka kluků fotbal . 	MANN	of-event
wsj1586.cz.t##27.20	Spojením svých silných stránek v inovaci a řízení kvality s nižšími náklady na výrobu v zahraničí byl podle svých slov schopen <<verb:vyrobit>> vysoce kvalitní zboží <<prep:s>> nízkými <<f%ACMP:náklady>> . 	MANN	of-event
pdtsc_147_3.06.t##49.11	Než pojedu , musela bych se podívat , co by tam asi bylo , nebo <<verb:jet>> <<prep:s>> cestovní <<f%MEANS:kanceláří>> , která má zaměření na tyto prohlídky . 	MEANS	mediator
faust_2010_07_es_07.t##6.20	Za zářijovou distribucí nabídky byla myšlenka získat zpětnou vazbu od všech akcionářů a dát vám čas , abyste si <<verb:opatřili>> připomínky interně a od svých vlastních akcionářů <<prep:s>> <<f%ACMP:cílem>> objasnit , zda by byl vnímán nějaký prospěch v tomto přístupu a skutečně pochopit všechny problémy ještě před jakýmkoli dalším projednáváním návrhu . 	AIM	intent
pdtsc_063_2.09.t##35.8	Nakonec jsme nepoužili ani všechno prádlo , co jsme <<prep:s>> <<f%LOC:sebou>> <<verb:měli>> . 	MANN	idiom
pdtsc_059_2.11.t##1.3	<<verb:Vzít>> si <<prep:s>> <<f%MANN:sebou>> buřty , to byla podmínka . 	MANN	idiom
wsj1815.cz.t##35.17	Úřad pro sčítání lidu ještě přilil oleje do léta doutnajícího ohně svým vyjádřením , že by jeho údaje vypadaly mnohem optimističtěji , kdyby práh chudoby <<verb:přepočítal>> <<prep:s>> <<f%MANN:využitím>> vylepšeného měřítka spotřebitelských cen přijatého v roce 1983 . 	MEANS	tool-abstract
pdtsc_126_2.05.t##26.1	Zrovna teď v sobotu se <<verb:chystám>> <<prep:s>> paní <<f%ACMP:učitelkou>> , s kterou už spolu jezdíme třicet let , do Pece . 	ACMP	community
wsj1789.cz.t##40.1	Společnost Desc a další zákazníci byli letos poprvé <<verb:informováni>> o plánované uzavírce společnosti Pemex <<prep:s>> dostatečným <<f%MANN:předstihem>> , aby byly způsobené potíže minimální . 	MANN	of-event	CIRC	side-effect
wsj0595.cz.t##35.2	OSAMĚLÍ a rozvedení lidé se <<prep:s>> daleko větší <<f%MANN:pravděpodobností>> <<verb:stávají>> kuřáky než lidé žijící v manželství , zjistilo Centrum pro kontrolu nemocí . . . 	MOD	mod	CPR	compared
pdtsc_036_2.04.t##33.15	To je seznam potřeb , které si brali do koncentráku , co jim bylo doporučeno , aby si <<verb:brali>> <<prep:s>> <<f%MANN:sebou>> . 	MANN	idiom
pdtsc_095_3.08.t##46.1	<<prep:S>> přibývajícím <<f%TPAR:věkem>> člověk <<verb:zjišťuje>> , že když tam už nemá žádné milé osoby , tak je v podstatě jedno , kam jede . 	COND	progressively
wsj0592.cz.t##3.1	<<prep:S>> uklidňující se <<f%TPAR:situací>> , která nastává po týdnu plném rezignací a šarád ve funkcích , <<verb:čelí>> vláda náročnému úkolu znovu získat důvěru ve svou politiku . 	COND	progressively
wsj1578.cz.t##35.55	Philip Morris dodal 1 1 / 8 na 44 1 / 2 ve smíšeném obchodování na NYSE o 3.7 milionech akcií , společnost Coca - Cola Co . posílila o 2 3 / 8 na 70 3 / 8 , Merck posílil o 1 3 / 8 na 77 3 / 8 a společnost American Telephone & Telegraph <<verb:pokročila>> o 7 / 8 na 43 3 / 8 <<prep:s>> 2.5 <<f%ACMP:milionem>> akcií . 	MANN	of-agent	CIRC	side-effect
pdtsc_096_2.01.t##11.1	Do loňska jsem to <<verb:organizovala>> já <<prep:s>> Mařenkou <<f%ACMP:Potužníkovou>> . 	ACMP	community
ln94207_72.t##3.12	Hned po svém nástupu na radnici dal nový kocourkovský starosta Mikulášek najevo , že to <<prep:s>> <<f%REG:ním>> místní novináři nebudou <<verb:mít>> lehké . 	REG	regard
pdtsc_023_3.01.t##35.4	Je to kosa , <<prep:s>> <<f%MEANS:kterou>> se <<verb:kosilo>> obilí , kde ještě byla taková část , kde se obilí potom pěkně pokládalo . 	MEANS	tool
wsj0632.cz.t##11.2	<<prep:S>> touto ochrannou zlatou <<f%ACMP:akcií>> <<verb:odmítli>> představitelé společnosti Jaguar nabídky Fordu a místo toho učinili kroky k vytvoření aliance s GM . 	COND	relation
pdtsc_058_3.00.t##7.1	<<verb:Začněme>> třeba <<prep:s>> <<f%ACMP:touhle>> . 	REG	regard
wsj1822.cz.t##26.18	Podle jednoho daňového poradce , který si přál zůstat v anonymitě , je dalším řešením to , aby firmy použily konvertibilní dluhopisy , které se <<verb:prodávají>> <<prep:se>> <<f%MANN:slevou>> . 	MANN	of-event
pdtsc_038_1.00.t##24.1	Ještě <<prep:s>> nějakými <<f%ACMP:kamarády>> jsem <<verb:přespal>> v hotelu Padovec u nádraží , tehdy to byl repatriantský azyl . 	ACMP	community
wsj1854.cz.t##10.6	<<prep:S>> <<f%ACMP:výhledem>> na obnovu severní Kalifornie <<verb:vyhnali>> investoři cenu cementárenské společnosti Calmat Co . o 2.75 dolaru na 28.75 dolaru a společnosti Lone Star Industries Inc . o 1.75 dolaru na 29.25 dolaru . 	COND	because
mf930709_053.t##7.20	První impuls k Babylónské věži získal Krofta před dvěma lety , když vedl stáž v Charleville Meziéres : " <<verb:Pracoval>> jsem <<prep:s>> šestadvaceti <<f%ACMP:stážisty>> a slyšel od nich angličtinu v nejrůznějších verzích . 	ACMP	community
wsj1834.cz.t##3.1	Společnost Raytheon Co . <<verb:uzavřela>> <<prep:s>> vojenským <<f%ACMP:letectvem>> smlouvu v hodnotě 19.2 milionu dolarů na podporu komunikačních satelitů Milstar . 	OTHER	other	ACMP	community
ln94207_17.t##3.21	Pamatuji si to jako dnes : v plénu Federálního shromáždění ČSFR vystoupil poslanec Slovenské národní strany ( SNS ) Šedovič a <<prep:s>> vážnou <<f%ACMP:tváří>> <<verb:prohlašoval>> , že slovenský národ je nejstarším národem v Evropě , avšak před světem tento národ někdo pořád skrývá , zahaluje , jak v OSN , tak jinde . 	MANN	of-agent		
pdtsc_102_2.02.t##9.14	Začala jsem asi v deseti letech , ale extra jsem neprovozovala nic , <<prep:s>> <<f%ACMP:kamarádkami>> jsem občas <<verb:jezdívala>> a samozřejmě se školou . 	ACMP	community
pdtsc_006_1.02.t##8.6	Hlavně také proto , že nebylo <<prep:s>> <<f%MEANS:čím>> se z toho transportu <<verb:vykoupit>> . 	MEANS	tool	MEANS	tool-abstract
wsj1034.cz.t##4.1	<<prep:S>> větší <<f%MOD:pravděpodobností>> tak ale bude <<verb:učiněno>> až příští týden . 	MOD	mod
wsj0910.cz.t##1.3	Očekává se , že <<prep:s>> <<f%AIM:cílem>> stát se politicky aktivnější v Latinské Americe zítra kanadská vláda <<verb:ohlásí>> podání své žádosti o vstup do Organizace amerických států ( OAS ) , což je regionální orgán sídlící ve Washingtonu . 	AIM	intent
ln94206_56.t##6.1	Počet nezávislých kandidátů na kandidátkách ODS podle něho <<verb:klesá>> <<prep:s>> <<f%CRIT:velikostí>> měst . 	COND	progressively
